id,is_humor,humor_rating,humor_mechanism,humor_target
tweet33069,1,0.0,irony,self-deprecating
tweet33070,0,0.0,analogy,self-deprecating
tweet33071,0,0.0,wordplay,body shaming
tweet33072,0,0.0,stereotype,self-deprecating
tweet33073,0,0.0,absurd,self-deprecating
tweet33074,1,0.0,irony,family/relationships
tweet33075,0,0.0,exaggeration,self-deprecating
tweet33076,0,0.0,absurd,religion
tweet33077,1,0.0,unmasking,professions
tweet33078,0,0.0,wordplay,self-deprecating
tweet33079,1,0.0,parody,self-deprecating
tweet33080,1,0.0,parody,women
tweet33081,0,0.0,embarrassment,body shaming
tweet33082,0,0.0,absurd,self-deprecating
tweet33083,0,0.0,irony,age
tweet33084,0,0.0,absurd,substance use
tweet33085,0,0.0,absurd,self-deprecating
tweet33086,0,0.0,reference,self-deprecating
tweet33087,1,0.0,stereotype,women
tweet33088,1,0.0,reference,professions
tweet33089,0,0.0,absurd,body shaming
tweet33090,0,0.0,parody,self-deprecating
tweet33091,0,0.0,reference,body shaming
tweet33092,1,0.0,absurd,women
tweet33093,1,0.0,reference,self-deprecating
tweet33094,0,0.0,absurd,self-deprecating
tweet33095,0,0.0,reference,self-deprecating
tweet33096,1,0.0,stereotype,women
tweet33097,1,0.0,wordplay,professions
tweet33098,1,0.0,absurd,substance use
tweet33099,0,0.0,parody,age
tweet33100,0,0.0,embarrassment,self-deprecating
tweet33101,1,0.0,misunderstanding,substance use
tweet33102,1,0.0,unmasking,self-deprecating
tweet33103,0,0.0,absurd,self-deprecating
tweet33104,1,0.0,absurd,self-deprecating
tweet33105,0,0.0,absurd,self-deprecating
tweet33106,0,0.0,absurd,self-deprecating
tweet33107,1,0.0,absurd,self-deprecating
tweet33108,0,0.0,absurd,substance use
tweet33109,1,0.0,stereotype,self-deprecating
tweet33110,0,0.0,embarrassment,family/relationships
tweet33111,0,0.0,irony,self-deprecating
tweet33112,0,0.0,reference,family/relationships
tweet33113,1,0.0,wordplay,body shaming
tweet33114,1,0.0,wordplay,professions
tweet33115,0,0.0,analogy,self-deprecating
tweet33116,0,0.0,absurd,family/relationships
tweet33117,1,0.0,wordplay,family/relationships
tweet33118,0,0.0,parody,professions
tweet33119,0,0.0,absurd,self-deprecating
tweet33120,1,0.0,irony,lgbt
tweet33121,1,0.0,absurd,self-deprecating
tweet33122,0,0.0,exaggeration,technology
tweet33123,1,0.0,absurd,professions
tweet33124,0,0.0,wordplay,lgbt
tweet33125,1,0.0,absurd,age
tweet33126,0,0.0,parody,self-deprecating
tweet33127,0,0.0,absurd,self-deprecating
tweet33128,0,0.0,parody,self-deprecating
tweet33129,1,0.0,stereotype,men
tweet33130,1,0.0,absurd,professions
tweet33131,0,0.0,reference,self-deprecating
tweet33132,0,0.0,parody,professions
tweet33133,1,0.0,wordplay,professions
tweet33134,1,0.0,absurd,family/relationships
tweet33135,0,0.0,absurd,self-deprecating
tweet33136,0,0.0,absurd,professions
tweet33137,0,0.0,parody,self-deprecating
tweet33138,1,0.0,unmasking,lgbt
tweet33139,0,0.0,absurd,professions
tweet33140,1,0.0,absurd,professions
tweet33141,0,0.0,reference,self-deprecating
tweet33142,0,0.0,reference,self-deprecating
tweet33143,0,0.0,reference,technology
tweet33144,0,0.0,parody,self-deprecating
tweet33145,0,0.0,reference,professions
tweet33146,0,0.0,absurd,self-deprecating
tweet33147,0,0.0,wordplay,professions
tweet33148,1,0.0,irony,age
tweet33149,1,0.0,embarrassment,age
tweet33150,0,0.0,absurd,religion
tweet33151,0,0.0,reference,self-deprecating
tweet33152,1,0.0,embarrassment,lgbt
tweet33153,0,0.0,absurd,self-deprecating
tweet33154,0,0.0,parody,professions
tweet33155,0,0.0,absurd,self-deprecating
tweet33156,0,0.0,absurd,health
tweet33157,1,0.0,reference,self-deprecating
tweet33158,0,0.0,parody,self-deprecating
tweet33159,0,0.0,absurd,health
tweet33160,0,0.0,reference,self-deprecating
tweet33161,1,0.0,unmasking,women
tweet33162,0,0.0,absurd,self-deprecating
tweet33163,0,0.0,unmasking,self-deprecating
tweet33164,0,0.0,parody,professions
tweet33165,0,0.0,absurd,self-deprecating
tweet33166,0,0.0,reference,self-deprecating
tweet33167,0,0.0,unmasking,self-deprecating
tweet33168,0,0.0,reference,self-deprecating
tweet33169,0,0.0,reference,body shaming
tweet33170,0,0.0,stereotype,age
tweet33171,0,0.0,absurd,self-deprecating
tweet33172,1,0.0,stereotype,professions
tweet33173,0,0.0,reference,self-deprecating
tweet33174,0,0.0,irony,professions
tweet33175,0,0.0,reference,self-deprecating
tweet33176,1,0.0,absurd,professions
tweet33177,0,0.0,reference,self-deprecating
tweet33178,0,0.0,parody,self-deprecating
tweet33179,1,0.0,irony,family/relationships
tweet33180,0,0.0,absurd,substance use
tweet33181,1,0.0,exaggeration,technology
tweet33182,0,0.0,embarrassment,technology
tweet33183,0,0.0,embarrassment,self-deprecating
tweet33184,0,0.0,wordplay,age
tweet33185,1,0.0,analogy,family/relationships
tweet33186,0,0.0,parody,self-deprecating
tweet33187,1,0.0,irony,professions
tweet33188,1,0.0,irony,women
tweet33189,1,0.0,irony,self-deprecating
tweet33190,0,0.0,reference,self-deprecating
tweet33191,0,0.0,absurd,self-deprecating
tweet33192,0,0.0,reference,professions
tweet33193,1,0.0,absurd,self-deprecating
tweet33194,0,0.0,insults,body shaming
tweet33195,1,0.0,wordplay,professions
tweet33196,1,0.0,absurd,professions
tweet33197,0,0.0,reference,age
tweet33198,0,0.0,reference,self-deprecating
tweet33199,0,0.0,exaggeration,self-deprecating
tweet33200,0,0.0,parody,self-deprecating
tweet33201,0,0.0,irony,self-deprecating
tweet33202,0,0.0,absurd,family/relationships
tweet33203,0,0.0,analogy,self-deprecating
tweet33204,1,0.0,exaggeration,self-deprecating
tweet33205,0,0.0,wordplay,family/relationships
tweet33206,0,0.0,exaggeration,men
tweet33207,0,0.0,parody,self-deprecating
tweet33208,0,0.0,reference,self-deprecating
tweet33209,0,0.0,absurd,self-deprecating
tweet33210,1,0.0,wordplay,professions
tweet33211,0,0.0,reference,self-deprecating
tweet33212,0,0.0,stereotype,women
tweet33213,0,0.0,reference,self-deprecating
tweet33214,0,0.0,parody,self-deprecating
tweet33215,0,0.0,absurd,self-deprecating
tweet33216,0,0.0,parody,family/relationships
tweet33217,1,0.0,misunderstanding,professions
tweet33218,1,0.0,irony,professions
tweet33219,0,0.0,irony,women
tweet33220,0,0.0,absurd,self-deprecating
tweet33221,1,0.0,analogy,self-deprecating
tweet33222,0,0.0,absurd,self-deprecating
tweet33223,1,0.0,unmasking,women
tweet33224,0,0.0,parody,self-deprecating
tweet33225,0,0.0,wordplay,self-deprecating
tweet33226,0,0.0,absurd,professions
tweet33227,1,0.0,reference,men
tweet33228,0,0.0,exaggeration,professions
tweet33229,1,0.0,unmasking,professions
tweet33230,0,0.0,absurd,substance use
tweet33231,0,0.0,reference,professions
tweet33232,0,0.0,reference,self-deprecating
tweet33233,0,0.0,exaggeration,women
tweet33234,0,0.0,absurd,self-deprecating
tweet33235,0,0.0,reference,body shaming
tweet33236,0,0.0,reference,self-deprecating
tweet33237,1,0.0,absurd,age
tweet33238,0,0.0,parody,self-deprecating
tweet33239,0,0.0,stereotype,family/relationships
tweet33240,1,0.0,wordplay,lgbt
tweet33241,1,0.0,insults,women
tweet33242,0,0.0,exaggeration,self-deprecating
tweet33243,1,0.0,absurd,professions
tweet33244,0,0.0,irony,self-deprecating
tweet33245,0,0.0,irony,self-deprecating
tweet33246,0,0.0,wordplay,self-deprecating
tweet33247,0,0.0,reference,self-deprecating
tweet33248,0,0.0,wordplay,professions
tweet33249,1,0.0,absurd,family/relationships
tweet33250,0,0.0,wordplay,professions
tweet33251,1,0.0,insults,body shaming
tweet33252,0,0.0,absurd,substance use
tweet33253,0,0.0,absurd,lgbt
tweet33254,0,0.0,analogy,self-deprecating
tweet33255,0,0.0,reference,self-deprecating
tweet33256,0,0.0,absurd,self-deprecating
tweet33257,0,0.0,wordplay,professions
tweet33258,1,0.0,analogy,age
tweet33259,0,0.0,irony,family/relationships
tweet33260,0,0.0,absurd,self-deprecating
tweet33261,0,0.0,parody,self-deprecating
tweet33262,0,0.0,absurd,body shaming
tweet33263,1,0.0,insults,men
tweet33264,0,0.0,wordplay,family/relationships
tweet33265,0,0.0,reference,professions
tweet33266,1,0.0,absurd,self-deprecating
tweet33267,1,0.0,reference,technology
tweet33268,0,0.0,absurd,family/relationships
tweet33269,0,0.0,reference,substance use
tweet33270,1,0.0,unmasking,self-deprecating
tweet33271,1,0.0,absurd,self-deprecating
tweet33272,1,0.0,reference,professions
tweet33273,1,0.0,absurd,age
tweet33274,0,0.0,stereotype,age
tweet33275,1,0.0,irony,professions
tweet33276,0,0.0,reference,self-deprecating
tweet33277,1,0.0,insults,body shaming
tweet33278,1,0.0,irony,age
tweet33279,1,0.0,analogy,self-deprecating
tweet33280,1,0.0,reference,ethnicity/origin
tweet33281,1,0.0,parody,professions
tweet33282,0,0.0,reference,ethnicity/origin
tweet33283,0,0.0,reference,self-deprecating
tweet33284,1,0.0,stereotype,women
tweet33285,1,0.0,irony,self-deprecating
tweet33286,0,0.0,reference,self-deprecating
tweet33287,0,0.0,irony,self-deprecating
tweet33288,1,0.0,exaggeration,women
tweet33289,1,0.0,irony,self-deprecating
tweet33290,1,0.0,unmasking,body shaming
tweet33291,0,0.0,parody,professions
tweet33292,0,0.0,parody,professions
tweet33293,1,0.0,embarrassment,professions
tweet33294,0,0.0,analogy,self-deprecating
tweet33295,1,0.0,unmasking,family/relationships
tweet33296,0,0.0,absurd,self-deprecating
tweet33297,1,0.0,absurd,self-deprecating
tweet33298,0,0.0,parody,self-deprecating
tweet33299,0,0.0,reference,professions
tweet33300,1,0.0,absurd,family/relationships
tweet33301,1,0.0,insults,professions
tweet33302,0,0.0,reference,professions
tweet33303,0,0.0,misunderstanding,self-deprecating
tweet33304,0,0.0,reference,self-deprecating
tweet33305,0,0.0,reference,self-deprecating
tweet33306,1,0.0,misunderstanding,family/relationships
tweet33307,0,0.0,absurd,self-deprecating
tweet33308,0,0.0,absurd,self-deprecating
tweet33309,1,0.0,absurd,self-deprecating
tweet33310,0,0.0,irony,self-deprecating
tweet33311,1,0.0,misunderstanding,body shaming
tweet33312,1,0.0,analogy,professions
tweet33313,0,0.0,absurd,self-deprecating
tweet33314,1,0.0,reference,self-deprecating
tweet33315,0,0.0,reference,professions
tweet33316,1,0.0,misunderstanding,women
tweet33317,0,0.0,exaggeration,technology
tweet33318,1,0.0,analogy,age
tweet33319,0,0.0,parody,self-deprecating
tweet33320,0,0.0,exaggeration,men
tweet33321,0,0.0,reference,self-deprecating
tweet33322,1,0.0,reference,self-deprecating
tweet33323,1,0.0,absurd,professions
tweet33324,0,0.0,absurd,self-deprecating
tweet33325,0,0.0,stereotype,body shaming
tweet33326,1,0.0,reference,self-deprecating
tweet33327,1,0.0,reference,self-deprecating
tweet33328,0,0.0,exaggeration,family/relationships
tweet33329,0,0.0,irony,self-deprecating
tweet33330,1,0.0,irony,ethnicity/origin
tweet33331,0,0.0,absurd,self-deprecating
tweet33332,0,0.0,reference,technology
tweet33333,0,0.0,irony,self-deprecating
tweet33334,0,0.0,reference,technology
tweet33335,0,0.0,absurd,self-deprecating
tweet33336,0,0.0,reference,self-deprecating
tweet33337,0,0.0,exaggeration,self-deprecating
tweet33338,1,0.0,absurd,body shaming
tweet33339,0,0.0,absurd,self-deprecating
tweet33340,0,0.0,reference,technology
tweet33341,1,0.0,analogy,body shaming
tweet33342,0,0.0,exaggeration,self-deprecating
tweet33343,0,0.0,reference,professions
tweet33344,0,0.0,reference,self-deprecating
tweet33345,0,0.0,absurd,self-deprecating
tweet33346,1,0.0,unmasking,body shaming
tweet33347,0,0.0,unmasking,lgbt
tweet33348,0,0.0,irony,self-deprecating
tweet33349,0,0.0,absurd,self-deprecating
tweet33350,0,0.0,reference,self-deprecating
tweet33351,1,0.0,reference,substance use
tweet33352,0,0.0,parody,self-deprecating
tweet33353,0,0.0,reference,self-deprecating
tweet33354,0,0.0,wordplay,self-deprecating
tweet33355,0,0.0,reference,self-deprecating
tweet33356,0,0.0,reference,self-deprecating
tweet33357,0,0.0,embarrassment,body shaming
tweet33358,1,0.0,irony,technology
tweet33359,0,0.0,parody,self-deprecating
tweet33360,0,0.0,reference,professions
tweet33361,1,0.0,absurd,professions
tweet33362,0,0.0,absurd,self-deprecating
tweet33363,1,0.0,absurd,professions
tweet33364,0,0.0,irony,self-deprecating
tweet33365,0,0.0,parody,age
tweet33366,0,0.0,parody,body shaming
tweet33367,0,0.0,absurd,age
tweet33368,0,0.0,reference,self-deprecating
tweet33369,1,0.0,absurd,religion
tweet33370,1,0.0,absurd,lgbt
tweet33371,0,0.0,absurd,professions
tweet33372,0,0.0,wordplay,age
tweet33373,1,0.0,embarrassment,body shaming
tweet33374,0,0.0,parody,self-deprecating
tweet33375,0,0.0,absurd,self-deprecating
tweet33376,0,0.0,absurd,religion
tweet33377,0,0.0,reference,self-deprecating
tweet33378,1,0.0,analogy,self-deprecating
tweet33379,0,0.0,absurd,self-deprecating
tweet33380,0,0.0,analogy,body shaming
tweet33381,0,0.0,embarrassment,men
tweet33382,0,0.0,absurd,professions
tweet33383,1,0.0,reference,age
tweet33384,0,0.0,exaggeration,self-deprecating
tweet33385,0,0.0,wordplay,self-deprecating
tweet33386,0,0.0,absurd,body shaming
tweet33387,0,0.0,parody,self-deprecating
tweet33388,0,0.0,analogy,age
tweet33389,0,0.0,absurd,professions
tweet33390,1,0.0,reference,professions
tweet33391,1,0.0,absurd,substance use
tweet33392,0,0.0,reference,technology
tweet33393,1,0.0,wordplay,professions
tweet33394,1,0.0,irony,professions
tweet33395,0,0.0,parody,body shaming
tweet33396,0,0.0,reference,self-deprecating
tweet33397,0,0.0,wordplay,lgbt
tweet33398,0,0.0,absurd,self-deprecating
tweet33399,0,0.0,wordplay,lgbt
tweet33400,0,0.0,irony,professions
tweet33401,1,0.0,irony,body shaming
tweet33402,0,0.0,reference,professions
tweet33403,0,0.0,absurd,self-deprecating
tweet33404,0,0.0,reference,self-deprecating
tweet33405,0,0.0,irony,men
tweet33406,1,0.0,analogy,self-deprecating
tweet33407,1,0.0,reference,professions
tweet33408,0,0.0,irony,self-deprecating
tweet33409,1,0.0,irony,body shaming
tweet33410,0,0.0,reference,self-deprecating
tweet33411,1,0.0,wordplay,family/relationships
tweet33412,1,0.0,exaggeration,professions
tweet33413,0,0.0,reference,self-deprecating
tweet33414,1,0.0,wordplay,professions
tweet33415,1,0.0,exaggeration,body shaming
tweet33416,1,0.0,misunderstanding,age
tweet33417,0,0.0,reference,self-deprecating
tweet33418,0,0.0,reference,substance use
tweet33419,0,0.0,absurd,self-deprecating
tweet33420,1,0.0,analogy,age
tweet33421,0,0.0,wordplay,family/relationships
tweet33422,0,0.0,reference,self-deprecating
tweet33423,0,0.0,absurd,self-deprecating
tweet33424,0,0.0,absurd,professions
tweet33425,0,0.0,absurd,professions
tweet33426,1,0.0,stereotype,women
tweet33427,0,0.0,reference,self-deprecating
tweet33428,1,0.0,wordplay,religion
tweet33429,0,0.0,reference,family/relationships
tweet33430,1,0.0,reference,professions
tweet33431,0,0.0,reference,self-deprecating
tweet33432,0,0.0,reference,self-deprecating
tweet33433,0,0.0,reference,self-deprecating
tweet33434,1,0.0,embarrassment,professions
tweet33435,1,0.0,embarrassment,body shaming
tweet33436,1,0.0,absurd,family/relationships
tweet33437,0,0.0,absurd,self-deprecating
tweet33438,1,0.0,wordplay,age
tweet33439,1,0.0,misunderstanding,women
tweet33440,0,0.0,absurd,social status
tweet33441,0,0.0,absurd,substance use
tweet33442,1,0.0,irony,self-deprecating
tweet33443,1,0.0,stereotype,women
tweet33444,0,0.0,reference,self-deprecating
tweet33445,1,0.0,absurd,health
tweet33446,0,0.0,reference,self-deprecating
tweet33447,0,0.0,reference,professions
tweet33448,0,0.0,reference,social status
tweet33449,0,0.0,absurd,self-deprecating
tweet33450,1,0.0,absurd,professions
tweet33451,0,0.0,reference,self-deprecating
tweet33452,1,0.0,wordplay,body shaming
tweet33453,0,0.0,parody,self-deprecating
tweet33454,1,0.0,unmasking,professions
tweet33455,0,0.0,embarrassment,body shaming
tweet33456,0,0.0,misunderstanding,lgbt
tweet33457,1,0.0,absurd,age
tweet33458,0,0.0,absurd,substance use
tweet33459,0,0.0,absurd,self-deprecating
tweet33460,0,0.0,exaggeration,professions
tweet33461,1,0.0,parody,body shaming
tweet33462,0,0.0,reference,self-deprecating
tweet33463,1,0.0,absurd,lgbt
tweet33464,0,0.0,reference,self-deprecating
tweet33465,0,0.0,absurd,self-deprecating
tweet33466,0,0.0,reference,self-deprecating
tweet33467,0,0.0,parody,self-deprecating
tweet33468,0,0.0,reference,self-deprecating
tweet33469,0,0.0,parody,self-deprecating
tweet33470,1,0.0,embarrassment,men
tweet33471,1,0.0,parody,professions
tweet33472,0,0.0,reference,self-deprecating
tweet33473,1,0.0,irony,age
tweet33474,0,0.0,irony,body shaming
tweet33475,0,0.0,stereotype,professions
tweet33476,0,0.0,wordplay,self-deprecating
tweet33477,0,0.0,reference,religion
tweet33478,0,0.0,embarrassment,women
tweet33479,0,0.0,reference,professions
tweet33480,0,0.0,reference,professions
tweet33481,1,0.0,stereotype,body shaming
tweet33482,0,0.0,irony,lgbt
tweet33483,0,0.0,absurd,professions
tweet33484,0,0.0,wordplay,self-deprecating
tweet33485,0,0.0,parody,self-deprecating
tweet33486,1,0.0,wordplay,lgbt
tweet33487,1,0.0,absurd,self-deprecating
tweet33488,0,0.0,absurd,self-deprecating
tweet33489,0,0.0,reference,technology
tweet33490,0,0.0,wordplay,self-deprecating
tweet33491,1,0.0,embarrassment,family/relationships
tweet33492,0,0.0,insults,self-deprecating
tweet33493,0,0.0,absurd,self-deprecating
tweet33494,0,0.0,reference,professions
tweet33495,0,0.0,reference,age
tweet33496,0,0.0,stereotype,self-deprecating
tweet33497,1,0.0,embarrassment,family/relationships
tweet33498,0,0.0,reference,professions
tweet33499,0,0.0,absurd,self-deprecating
tweet33500,0,0.0,reference,women
tweet33501,1,0.0,exaggeration,men
tweet33502,1,0.0,irony,family/relationships
tweet33503,0,0.0,absurd,self-deprecating
tweet33504,0,0.0,reference,self-deprecating
tweet33505,0,0.0,irony,self-deprecating
tweet33506,0,0.0,exaggeration,self-deprecating
tweet33507,1,0.0,reference,family/relationships
tweet33508,1,0.0,misunderstanding,age
tweet33509,0,0.0,absurd,self-deprecating
tweet33510,1,0.0,wordplay,professions
tweet33511,0,0.0,exaggeration,self-deprecating
tweet33512,0,0.0,absurd,substance use
tweet33513,0,0.0,reference,professions
tweet33514,1,0.0,wordplay,family/relationships
tweet33515,1,0.0,embarrassment,body shaming
tweet33516,1,0.0,reference,ethnicity/origin
tweet33517,0,0.0,wordplay,body shaming
tweet33518,0,0.0,absurd,self-deprecating
tweet33519,1,0.0,absurd,professions
tweet33520,1,0.0,stereotype,technology
tweet33521,0,0.0,absurd,self-deprecating
tweet33522,0,0.0,absurd,substance use
tweet33523,0,0.0,absurd,professions
tweet33524,1,0.0,wordplay,women
tweet33525,0,0.0,absurd,self-deprecating
tweet33526,0,0.0,parody,body shaming
tweet33527,1,0.0,reference,self-deprecating
tweet33528,1,0.0,wordplay,family/relationships
tweet33529,0,0.0,absurd,self-deprecating
tweet33530,0,0.0,reference,self-deprecating
tweet33531,0,0.0,wordplay,body shaming
tweet33532,0,0.0,absurd,self-deprecating
tweet33533,0,0.0,wordplay,professions
tweet33534,1,0.0,unmasking,substance use
tweet33535,0,0.0,absurd,self-deprecating
tweet33536,0,0.0,exaggeration,self-deprecating
tweet33537,0,0.0,absurd,self-deprecating
tweet33538,1,0.0,absurd,religion
tweet33539,1,0.0,irony,ethnicity/origin
tweet33540,0,0.0,absurd,health
tweet33541,0,0.0,absurd,ethnicity/origin
tweet33542,0,0.0,reference,self-deprecating
tweet33543,0,0.0,exaggeration,women
tweet33544,1,0.0,unmasking,professions
tweet33545,0,0.0,parody,self-deprecating
tweet33546,1,0.0,unmasking,self-deprecating
tweet33547,0,0.0,analogy,self-deprecating
tweet33548,0,0.0,analogy,professions
tweet33549,1,0.0,wordplay,professions
tweet33550,0,0.0,wordplay,technology
tweet33551,0,0.0,exaggeration,women
tweet33552,1,0.0,stereotype,family/relationships
tweet33553,0,0.0,reference,self-deprecating
tweet33554,1,0.0,wordplay,body shaming
tweet33555,0,0.0,absurd,self-deprecating
tweet33556,0,0.0,analogy,self-deprecating
tweet33557,0,0.0,wordplay,family/relationships
tweet33558,1,0.0,absurd,technology
tweet33559,1,0.0,absurd,self-deprecating
tweet33560,0,0.0,parody,self-deprecating
tweet33561,0,0.0,absurd,religion
tweet33562,0,0.0,reference,body shaming
tweet33563,0,0.0,absurd,self-deprecating
tweet33564,0,0.0,absurd,self-deprecating
tweet33565,0,0.0,absurd,self-deprecating
tweet33566,1,0.0,absurd,health
tweet33567,0,0.0,absurd,self-deprecating
tweet33568,1,0.0,stereotype,body shaming
tweet33569,0,0.0,absurd,self-deprecating
tweet33570,0,0.0,absurd,self-deprecating
tweet33571,1,0.0,parody,professions
tweet33572,0,0.0,absurd,self-deprecating
tweet33573,1,0.0,absurd,lgbt
tweet33574,1,0.0,irony,women
tweet33575,1,0.0,absurd,substance use
tweet33576,1,0.0,wordplay,lgbt
tweet33577,0,0.0,reference,self-deprecating
tweet33578,0,0.0,absurd,self-deprecating
tweet33579,0,0.0,absurd,self-deprecating
tweet33580,0,0.0,irony,family/relationships
tweet33581,0,0.0,absurd,self-deprecating
tweet33582,1,0.0,reference,professions
tweet33583,0,0.0,parody,self-deprecating
tweet33584,0,0.0,parody,self-deprecating
tweet33585,0,0.0,reference,self-deprecating
tweet33586,0,0.0,irony,body shaming
tweet33587,0,0.0,absurd,professions
tweet33588,1,0.0,parody,men
tweet33589,1,0.0,absurd,self-deprecating
tweet33590,0,0.0,absurd,substance use
tweet33591,0,0.0,analogy,self-deprecating
tweet33592,0,0.0,absurd,self-deprecating
tweet33593,1,0.0,irony,health
tweet33594,1,0.0,irony,self-deprecating
tweet33595,0,0.0,absurd,health
tweet33596,0,0.0,exaggeration,self-deprecating
tweet33597,1,0.0,absurd,self-deprecating
tweet33598,1,0.0,wordplay,body shaming
tweet33599,0,0.0,irony,age
tweet33600,0,0.0,absurd,self-deprecating
tweet33601,0,0.0,reference,self-deprecating
tweet33602,0,0.0,reference,self-deprecating
tweet33603,1,0.0,wordplay,body shaming
tweet33604,0,0.0,reference,self-deprecating
tweet33605,0,0.0,irony,self-deprecating
tweet33606,0,0.0,absurd,self-deprecating
tweet33607,0,0.0,reference,body shaming
tweet33608,1,0.0,absurd,religion
tweet33609,0,0.0,parody,self-deprecating
tweet33610,0,0.0,parody,professions
tweet33611,0,0.0,wordplay,professions
tweet33612,0,0.0,stereotype,men
tweet33613,1,0.0,absurd,self-deprecating
tweet33614,1,0.0,absurd,professions
tweet33615,1,0.0,wordplay,professions
tweet33616,0,0.0,reference,self-deprecating
tweet33617,0,0.0,reference,women
tweet33618,0,0.0,reference,professions
tweet33619,0,0.0,absurd,self-deprecating
tweet33620,1,0.0,exaggeration,professions
tweet33621,1,0.0,unmasking,body shaming
tweet33622,0,0.0,parody,body shaming
tweet33623,0,0.0,reference,professions
tweet33624,0,0.0,exaggeration,technology
tweet33625,0,0.0,absurd,self-deprecating
tweet33626,1,0.0,analogy,self-deprecating
tweet33627,0,0.0,absurd,professions
tweet33628,0,0.0,reference,self-deprecating
tweet33629,0,0.0,absurd,self-deprecating
tweet33630,1,0.0,absurd,professions
tweet33631,1,0.0,wordplay,professions
tweet33632,0,0.0,reference,professions
tweet33633,1,0.0,absurd,professions
tweet33634,1,0.0,exaggeration,body shaming
tweet33635,0,0.0,parody,self-deprecating
tweet33636,0,0.0,reference,self-deprecating
tweet33637,0,0.0,absurd,professions
tweet33638,0,0.0,parody,self-deprecating
tweet33639,1,0.0,insults,body shaming
tweet33640,0,0.0,reference,self-deprecating
tweet33641,0,0.0,absurd,self-deprecating
tweet33642,1,0.0,reference,professions
tweet33643,0,0.0,absurd,self-deprecating
tweet33644,0,0.0,reference,self-deprecating
tweet33645,0,0.0,misunderstanding,family/relationships
tweet33646,1,0.0,insults,body shaming
tweet33647,1,0.0,parody,age
tweet33648,0,0.0,absurd,substance use
tweet33649,0,0.0,absurd,professions
tweet33650,1,0.0,embarrassment,body shaming
tweet33651,0,0.0,embarrassment,women
tweet33652,0,0.0,exaggeration,self-deprecating
tweet33653,0,0.0,reference,technology
tweet33654,0,0.0,parody,self-deprecating
tweet33655,1,0.0,irony,women
tweet33656,1,0.0,embarrassment,body shaming
tweet33657,1,0.0,wordplay,body shaming
tweet33658,1,0.0,reference,professions
tweet33659,0,0.0,reference,self-deprecating
tweet33660,0,0.0,absurd,self-deprecating
tweet33661,1,0.0,stereotype,women
tweet33662,0,0.0,reference,body shaming
tweet33663,1,0.0,stereotype,professions
tweet33664,1,0.0,misunderstanding,age
tweet33665,0,0.0,exaggeration,professions
tweet33666,0,0.0,absurd,self-deprecating
tweet33667,1,0.0,embarrassment,body shaming
tweet33668,0,0.0,absurd,professions
tweet33669,1,0.0,irony,family/relationships
tweet33670,0,0.0,parody,professions
tweet33671,0,0.0,wordplay,professions
tweet33672,0,0.0,absurd,self-deprecating
tweet33673,0,0.0,absurd,self-deprecating
tweet33674,1,0.0,irony,self-deprecating
tweet33675,1,0.0,stereotype,professions
tweet33676,0,0.0,absurd,self-deprecating
tweet33677,0,0.0,wordplay,women
tweet33678,0,0.0,absurd,professions
tweet33679,0,0.0,absurd,professions
tweet33680,0,0.0,reference,women
tweet33681,0,0.0,reference,self-deprecating
tweet33682,0,0.0,absurd,self-deprecating
tweet33683,0,0.0,parody,self-deprecating
tweet33684,0,0.0,reference,self-deprecating
tweet33685,0,0.0,absurd,self-deprecating
tweet33686,1,0.0,absurd,ethnicity/origin
tweet33687,0,0.0,absurd,professions
tweet33688,0,0.0,reference,self-deprecating
tweet33689,0,0.0,stereotype,professions
tweet33690,0,0.0,reference,technology
tweet33691,0,0.0,reference,self-deprecating
tweet33692,1,0.0,unmasking,age
tweet33693,1,0.0,stereotype,women
tweet33694,1,0.0,stereotype,self-deprecating
tweet33695,1,0.0,reference,professions
tweet33696,0,0.0,absurd,self-deprecating
tweet33697,0,0.0,absurd,substance use
tweet33698,0,0.0,parody,self-deprecating
tweet33699,0,0.0,parody,self-deprecating
tweet33700,0,0.0,absurd,self-deprecating
tweet33701,0,0.0,parody,self-deprecating
tweet33702,0,0.0,absurd,self-deprecating
tweet33703,0,0.0,reference,professions
tweet33704,0,0.0,stereotype,self-deprecating
tweet33705,1,0.0,irony,body shaming
tweet33706,1,0.0,irony,professions
tweet33707,0,0.0,reference,body shaming
tweet33708,0,0.0,absurd,self-deprecating
tweet33709,0,0.0,reference,self-deprecating
tweet33710,0,0.0,reference,self-deprecating
tweet33711,1,0.0,analogy,technology
tweet33712,1,0.0,misunderstanding,lgbt
tweet33713,0,0.0,wordplay,professions
tweet33714,0,0.0,absurd,self-deprecating
tweet33715,0,0.0,parody,self-deprecating
tweet33716,1,0.0,wordplay,age
tweet33717,1,0.0,wordplay,professions
tweet33718,0,0.0,parody,self-deprecating
tweet33719,1,0.0,absurd,self-deprecating
tweet33720,1,0.0,misunderstanding,body shaming
tweet33721,1,0.0,absurd,professions
tweet33722,1,0.0,absurd,substance use
tweet33723,1,0.0,wordplay,professions
tweet33724,1,0.0,misunderstanding,professions
tweet33725,0,0.0,wordplay,self-deprecating
tweet33726,1,0.0,wordplay,professions
tweet33727,0,0.0,absurd,self-deprecating
tweet33728,0,0.0,absurd,religion
tweet33729,1,0.0,unmasking,substance use
